date,ticker,name,fiscal_period,report_name,revenue,operating_income,net_income,operating_margin,debt_ratio,operating_cashflow,dividend_yield,revenue_yoy,operating_income_yoy
2024-09-02,006400,삼성SDI,2024 2분기,반기보고서,4450134429064.0,280220396631.0,301156745531.0,6.3,78.31,-624588545948.0,0.2,-23.81,-37.76
2024-10-02,006400,삼성SDI,2024 2분기,반기보고서,4450134429064.0,280220396631.0,301156745531.0,6.3,78.31,-624588545948.0,0.2,-23.81,-37.76
2024-11-01,006400,삼성SDI,2024 2분기,반기보고서,4450134429064.0,280220396631.0,301156745531.0,6.3,78.31,-624588545948.0,0.2,-23.81,-37.76
2024-12-02,006400,삼성SDI,2024 3분기,분기보고서,3935667456781.0,129909002460.0,230400523584.0,3.3,80.48,-513333484598.0,0.2,-29.76,-72.08
2025-01-02,006400,삼성SDI,2024 3분기,분기보고서,3935667456781.0,129909002460.0,230400523584.0,3.3,80.48,-513333484598.0,0.2,-29.76,-72.08
2025-02-03,006400,삼성SDI,2024 3분기,분기보고서,3935667456781.0,129909002460.0,230400523584.0,3.3,80.48,-513333484598.0,0.2,-29.76,-72.08
2025-03-04,006400,삼성SDI,2024 3분기,분기보고서,3935667456781.0,129909002460.0,230400523584.0,3.3,80.48,-513333484598.0,0.2,-29.76,-72.08
2025-04-01,006400,삼성SDI,2024 연간,사업보고서,16592248884388.0,363304463263.0,575512415979.0,2.19,88.24,-137613377776.0,0.4,-22.6,-76.49
2025-05-02,006400,삼성SDI,2024 연간,사업보고서,16592248884388.0,363304463263.0,575512415979.0,2.19,88.24,-137613377776.0,0.4,-22.6,-76.49
2025-06-02,006400,삼성SDI,2025 1분기,분기보고서,3176817731170.0,-434068787207.0,-215955155323.0,-13.66,89.02,172292536340.0,0.4,-34.04,-274.27
2025-07-01,006400,삼성SDI,2025 1분기,분기보고서,3176817731170.0,-434068787207.0,-215955155323.0,-13.66,89.02,172292536340.0,0.4,-34.04,-274.27
2025-08-01,006400,삼성SDI,2025 1분기,분기보고서,3176817731170.0,-434068787207.0,-215955155323.0,-13.66,89.02,172292536340.0,0.4,-34.04,-274.27
2025-09-01,006400,삼성SDI,2025 2분기,반기보고서,3179406065745.0,-397836794835.0,-166735071101.0,-12.51,82.71,701590527261.0,0.4,-22.19,-265.1
2025-10-01,006400,삼성SDI,2025 2분기,반기보고서,3179406065745.0,-397836794835.0,-166735071101.0,-12.51,82.71,701590527261.0,0.4,-22.19,-265.1
2025-11-03,006400,삼성SDI,2025 2분기,반기보고서,3179406065745.0,-397836794835.0,-166735071101.0,-12.51,82.71,701590527261.0,0.4,-22.19,-265.1
2025-12-01,006400,삼성SDI,2025 3분기,분기보고서,3051820635180.0,-591288808607.0,5664301476.0,-19.37,79.67,460211317221.0,0.4,-22.46,-555.16
