date,ticker,name,fiscal_period,report_name,revenue,operating_income,net_income,operating_margin,debt_ratio,operating_cashflow,dividend_yield,revenue_yoy,operating_income_yoy
2023-12-01,000660,SK하이닉스,2023 3분기,분기보고서,9066171000000.0,-1791961000000.0,-2184699000000.0,-19.77,84.77,325283000000.0,1.5,-17.45,-207.92
2024-01-02,000660,SK하이닉스,2023 3분기,분기보고서,9066171000000.0,-1791961000000.0,-2184699000000.0,-19.77,84.77,325283000000.0,1.5,-17.45,-207.92
2024-02-01,000660,SK하이닉스,2023 3분기,분기보고서,9066171000000.0,-1791961000000.0,-2184699000000.0,-19.77,84.77,325283000000.0,1.5,-17.45,-207.92
2024-03-04,000660,SK하이닉스,2023 3분기,분기보고서,9066171000000.0,-1791961000000.0,-2184699000000.0,-19.77,84.77,325283000000.0,1.5,-17.45,-207.92
2024-04-01,000660,SK하이닉스,2023 연간,사업보고서,32765719000000.0,-7730313000000.0,-9137547000000.0,-23.59,87.52,4278191000000.0,0.9,-26.57,-213.52
2024-05-02,000660,SK하이닉스,2023 연간,사업보고서,32765719000000.0,-7730313000000.0,-9137547000000.0,-23.59,87.52,4278191000000.0,0.9,-26.57,-213.52
2024-06-03,000660,SK하이닉스,2024 1분기,분기보고서,12429598000000.0,2886029000000.0,1917039000000.0,23.22,85.92,5356478000000.0,0.9,144.29,184.83
2024-07-01,000660,SK하이닉스,2024 1분기,분기보고서,12429598000000.0,2886029000000.0,1917039000000.0,23.22,85.92,5356478000000.0,0.9,144.29,184.83
2024-08-01,000660,SK하이닉스,2024 1분기,분기보고서,12429598000000.0,2886029000000.0,1917039000000.0,23.22,85.92,5356478000000.0,0.9,144.29,184.83
2024-09-02,000660,SK하이닉스,2024 2분기,반기보고서,16423258000000.0,5468536000000.0,4120003000000.0,33.3,76.54,11015501000000.0,0.9,124.79,289.74
2024-10-02,000660,SK하이닉스,2024 2분기,반기보고서,16423258000000.0,5468536000000.0,4120003000000.0,33.3,76.54,11015501000000.0,0.9,124.79,289.74
2024-11-01,000660,SK하이닉스,2024 2분기,반기보고서,16423258000000.0,5468536000000.0,4120003000000.0,33.3,76.54,11015501000000.0,0.9,124.79,289.74
2024-12-02,000660,SK하이닉스,2024 3분기,분기보고서,17573069000000.0,7029958000000.0,5753373000000.0,40.0,65.95,18774763000000.0,0.9,93.83,492.31
2025-01-02,000660,SK하이닉스,2024 3분기,분기보고서,17573069000000.0,7029958000000.0,5753373000000.0,40.0,65.95,18774763000000.0,0.9,93.83,492.31
2025-02-03,000660,SK하이닉스,2024 3분기,분기보고서,17573069000000.0,7029958000000.0,5753373000000.0,40.0,65.95,18774763000000.0,0.9,93.83,492.31
2025-03-04,000660,SK하이닉스,2024 3분기,분기보고서,17573069000000.0,7029958000000.0,5753373000000.0,40.0,65.95,18774763000000.0,0.9,93.83,492.31
2025-04-01,000660,SK하이닉스,2024 연간,사업보고서,66192960000000.0,23467319000000.0,19796902000000.0,35.45,62.15,29795885000000.0,1.1,102.02,403.58
2025-05-02,000660,SK하이닉스,2024 연간,사업보고서,66192960000000.0,23467319000000.0,19796902000000.0,35.45,62.15,29795885000000.0,1.1,102.02,403.58
2025-06-02,000660,SK하이닉스,2025 1분기,분기보고서,17639141000000.0,7440504000000.0,8108195000000.0,42.18,52.24,9023671000000.0,1.1,41.91,157.81
2025-07-01,000660,SK하이닉스,2025 1분기,분기보고서,17639141000000.0,7440504000000.0,8108195000000.0,42.18,52.24,9023671000000.0,1.1,41.91,157.81
2025-08-01,000660,SK하이닉스,2025 1분기,분기보고서,17639141000000.0,7440504000000.0,8108195000000.0,42.18,52.24,9023671000000.0,1.1,41.91,157.81
2025-09-01,000660,SK하이닉스,2025 2분기,반기보고서,22231952000000.0,9212851000000.0,6996216000000.0,41.44,48.13,18189841000000.0,1.1,35.37,68.47
2025-10-01,000660,SK하이닉스,2025 2분기,반기보고서,22231952000000.0,9212851000000.0,6996216000000.0,41.44,48.13,18189841000000.0,1.1,35.37,68.47
2025-11-03,000660,SK하이닉스,2025 2분기,반기보고서,22231952000000.0,9212851000000.0,6996216000000.0,41.44,48.13,18189841000000.0,1.1,35.37,68.47
2025-12-01,000660,SK하이닉스,2025 3분기,분기보고서,24448929000000.0,11383390000000.0,12597538000000.0,46.56,48.43,32511390000000.0,1.1,39.13,61.93
