ticker,name,signal_date,price,signal,confidence,reasons,return_5d,return_20d
005930,삼성전자,2024-11-01,58700,Neutral,50,"[""삼성전자의 최근 주가 흐름은 뚜렷한 상승 또는 하락 추세를 보이지 않고 횡보하는 모습을 보이고 있습니다."", ""글로벌 경기 불확실성과 반도체 업황에 대한 상반된 전망이 혼재하며 투자 심리에 영향을 미치고 있습니다."", ""단기적인 시장 모멘텀이나 특별한 호재/악재가 부각되지 않아 향후 20거래일 내 시장 대비 명확한 방향성을 예측하기 어렵습니다.""]",-6.303236797274275,-8.68824531516184
005930,삼성전자,2024-12-02,53600,Neutral,50,"[""삼성전자의 최근 주가 흐름은 뚜렷한 상승 또는 하락 추세를 보이지 않고 횡보하는 구간에 있습니다."", ""글로벌 반도체 업황에 대한 전망이 엇갈리며 투자 심리에 영향을 미치고 있습니다."", ""향후 20거래일 내에 시장 대비 유의미한 상승 또는 하락을 이끌 만한 강력한 모멘텀이 현재로서는 부족합니다.""]",0.7462686567164178,1.4925373134328357
005930,삼성전자,2025-01-02,54400,Neutral,50,"[""삼성전자의 단기적인 시장 대비 상승 또는 하락을 명확하게 예측할 수 있는 뚜렷한 모멘텀이 현재 부족합니다."", ""최근 주가 흐름이 횡보세를 보이며 방향성 탐색 구간에 있는 것으로 판단됩니다."", ""향후 20거래일 동안의 투자 방향은 거시 경제 지표 변화, 반도체 업황 전망, 글로벌 IT 수요 동향 등 외부 요인에 크게 영향을 받을 것으로 예상됩니다.""]",1.6544117647058825,-0.7352941176470588
005930,삼성전자,2025-02-03,52700,Neutral,50,"[""삼성전자는 현재 52,700원으로, 단기적인 방향성을 명확하게 판단하기 어려운 구간에 있습니다."", ""최근 시장 전반의 불확실성과 반도체 업황에 대한 엇갈린 전망이 삼성전자의 주가에도 영향을 미칠 수 있습니다."", ""향후 20거래일 동안 발표될 주요 경제 지표, 기업 실적 발표, 그리고 글로벌 IT 수요 변화 등 추가적인 정보가 필요합니다.""]",5.692599620493358,2.4667931688804554
005930,삼성전자,2025-03-04,54000,Neutral,50,"[""삼성전자는 현재 54,000원 수준으로, 단기적인 급등락보다는 횡보 가능성이 있습니다."", ""글로벌 경기 불확실성과 반도체 업황에 대한 상반된 전망이 혼재되어 있어 명확한 방향성을 예측하기 어렵습니다."", ""향후 20거래일 동안 발표될 주요 경제 지표 및 기업 실적 발표에 따라 변동성이 나타날 수 있습니다.""]",1.6666666666666667,8.88888888888889
005930,삼성전자,2025-04-01,58800,Neutral,55,"[""삼성전자는 현재 58,800원으로, 최근 시장 전반의 변동성이 커지면서 뚜렷한 방향성을 보이지 않고 있습니다."", ""글로벌 경기 침체 우려와 반도체 업황 둔화 가능성이 주가에 부담으로 작용할 수 있으나, 동시에 대규모 투자 계획과 신기술 개발에 대한 기대감도 존재합니다."", ""향후 20거래일 동안 거시 경제 지표 발표, 주요국 통화 정책 변화, 그리고 삼성전자의 실적 발표 등 여러 변수에 따라 주가 방향이 결정될 것으로 예상되어 현재로서는 명확한 매수 또는 매도 신호를 판단하기 어렵습니다.""]",-9.863945578231291,-5.612244897959184
005930,삼성전자,2025-05-02,54600,Neutral,50,"[""삼성전자는 현재 반도체 업황 회복에 대한 기대감과 거시 경제 불확실성이 혼재된 상황입니다."", ""최근 주가 흐름은 뚜렷한 방향성을 보이지 않고 있으며, 20거래일 내 급격한 상승 또는 하락을 예상하기 어렵습니다."", ""향후 시장 전반의 흐름 및 주요 기술주들의 움직임, 그리고 삼성전자의 구체적인 실적 발표 내용에 따라 변동성이 나타날 수 있습니다.""]",5.128205128205128,8.241758241758241
005930,삼성전자,2025-06-02,57800,Neutral,50,"[""삼성전자의 단기적인 시장 대비 상승 또는 하락을 명확하게 판단할 수 있는 구체적인 정보가 부족합니다."", ""최근 주가 흐름, 거시 경제 지표, 반도체 업황 전망 등 추가적인 분석이 필요합니다."", ""현재 제공된 정보만으로는 20거래일 동안의 방향성을 확신하기 어렵습니다.""]",2.941176470588235,10.380622837370241
005930,삼성전자,2025-07-01,60800,Neutral,50,"[""삼성전자는 현재 60,800원으로, 단기적인 시장 방향성에 대한 명확한 신호가 부족합니다."", ""최근 반도체 업황에 대한 긍정적인 전망과 부정적인 전망이 혼재하며 투자 심리가 엇갈리고 있습니다."", ""거시 경제 지표 및 글로벌 IT 수요 변화 등 외부 요인에 따라 주가 변동성이 나타날 수 있어 신중한 접근이 필요합니다.""]",-0.6578947368421052,19.407894736842106
005930,삼성전자,2025-08-01,69700,Neutral,50,"[""삼성전자는 현재 20거래일 이동평균선 부근에서 횡보하며 방향성을 탐색하고 있습니다."", ""최근 반도체 업황에 대한 긍정적인 전망과 더불어, 글로벌 경기 불확실성이 공존하며 투자 심리가 혼조세를 보이고 있습니다."", ""향후 20거래일 동안의 기술적 지표와 거시 경제 지표 변화를 좀 더 지켜볼 필요가 있습니다.""]",1.8651362984218076,-0.860832137733142
005930,삼성전자,2025-09-01,69100,Neutral,50,"[""삼성전자는 현재 20거래일 이동평균선 부근에서 횡보하며 명확한 방향성을 보이지 않고 있습니다."", ""최근 반도체 업황 회복에 대한 기대감과 거시 경제 불확실성이 혼재하며 투자 심리가 엇갈리고 있습니다."", ""향후 20거래일 동안 발표될 주요 경제 지표 및 기업 실적 발표에 따라 주가 변동성이 확대될 수 있습니다.""]",3.4732272069464547,21.41823444283647
005930,삼성전자,2025-10-01,89000,Neutral,50,"[""삼성전자의 단기적인 시장 대비 상승 또는 하락을 명확하게 예측할 만한 강력한 모멘텀이나 명확한 하락 요인이 현재로서는 부족합니다."", ""글로벌 경기 불확실성과 반도체 업황의 변동성이 여전히 존재하여 투자 심리에 영향을 미칠 수 있습니다."", ""하지만 삼성전자는 대형 우량주로서 시장 전반의 흐름에 따라 움직일 가능성이 높으며, 뚜렷한 악재나 호재가 부각되지 않는 이상 횡보 또는 완만한 흐름을 보일 수 있습니다.""]",9.775280898876403,11.46067415730337
005930,삼성전자,2025-11-03,104900,Neutral,50,"[""삼성전자의 경우, 현재 주가 수준에서 뚜렷한 상승 또는 하락 모멘텀이 강하게 나타나지 않고 있어 단기적인 방향성 판단이 어렵습니다."", ""글로벌 경기 불확실성과 반도체 업황에 대한 상반된 전망이 혼재하며 투자 심리에 영향을 미치고 있습니다."", ""향후 20거래일 동안 발표될 주요 경제 지표 및 기업 실적 발표 결과에 따라 주가 방향성이 결정될 가능성이 높습니다.""]",-1.334604385128694,-1.4299332697807436
005930,삼성전자,2025-12-01,103400,Neutral,50,"[""삼성전자는 현재 103,400원으로, 단기적인 방향성을 명확하게 판단하기 어려운 구간에 있습니다."", ""최근 시장 전반의 변동성이 커지고 있으며, 거시 경제 지표 및 글로벌 IT 업황에 대한 불확실성이 존재합니다."", ""향후 20거래일 동안의 투자 방향은 기술적 지표, 수급 동향, 그리고 주요 경제 이벤트 결과에 따라 달라질 수 있어 신중한 접근이 필요합니다.""]",4.835589941972921,24.274661508704064
000660,SK하이닉스,2023-01-02,75600,Buy,75,"[""최근 반도체 업황 회복에 대한 기대감이 높아지면서 SK하이닉스의 실적 개선 가능성이 부각되고 있습니다."", ""AI 반도체 수요 증가와 고대역폭 메모리(HBM) 시장에서의 경쟁 우위는 SK하이닉스의 주가 상승 동력으로 작용할 수 있습니다."", ""현재 주가는 밸류에이션 측면에서 매력적인 수준이며, 기관 투자자들의 매수세가 유입될 경우 단기 상승 여력이 충분하다고 판단됩니다.""]",14.417989417989418,23.544973544973544
000660,SK하이닉스,2023-02-01,93400,Buy,75,"[""AI 반도체 수요 증가 및 고대역폭 메모리(HBM) 시장 선점으로 인한 실적 개선 기대감이 높습니다."", ""글로벌 증시의 낙폭 과대 인식과 함께 반도체 섹터 전반의 턴어라운드 가능성이 제기되고 있습니다."", ""최근 외국인 투자자들의 순매수세가 유입되며 주가 상승 동력이 강화되고 있습니다.""]",1.070663811563169,-6.5310492505353315
000660,SK하이닉스,2023-03-02,87300,Buy,75,"[""최근 반도체 업황 회복에 대한 기대감이 높아지면서 SK하이닉스의 실적 개선 전망이 긍정적으로 작용하고 있습니다."", ""AI 반도체 수요 증가와 고대역폭 메모리(HBM) 시장에서의 경쟁 우위는 SK하이닉스의 주가 상승 모멘텀을 강화할 것으로 예상됩니다."", ""글로벌 증시의 안정세와 더불어 반도체 섹터 전반의 투자 심리 개선은 SK하이닉스에 대한 매수세를 유입시킬 가능성이 높습니다.""]",-4.581901489117984,1.4891179839633446
000660,SK하이닉스,2023-04-03,84500,Buy,75,"[""AI 반도체 수요 증가와 HBM 시장 선점으로 인한 실적 개선 기대감이 높습니다."", ""글로벌 메모리 반도체 업황 회복 시그널이 점진적으로 나타나고 있습니다."", ""최근 주가 조정을 거치며 밸류에이션 매력도가 높아졌다는 분석이 있습니다.""]",8.63905325443787,6.272189349112427
000660,SK하이닉스,2023-05-02,89800,Buy,75,"[""AI 반도체 수요 증가와 고대역폭 메모리(HBM) 시장 선점으로 인한 실적 개선 기대감이 높습니다."", ""글로벌 경기 회복 조짐과 더불어 IT 업황 전반의 긍정적인 전망이 SK하이닉스 주가에 우호적으로 작용할 것으로 예상됩니다."", ""최근 주가 조정을 거치며 밸류에이션 매력도가 높아져 투자 심리가 개선될 가능성이 있습니다.""]",-3.8975501113585747,22.828507795100222
000660,SK하이닉스,2023-06-01,110300,Buy,75,"[""AI 반도체 수요 증가와 HBM(고대역폭 메모리) 시장에서의 독보적인 경쟁력으로 인해 SK하이닉스의 실적 개선 기대감이 높습니다."", ""글로벌 IT 경기 회복 조짐과 함께 반도체 업황 개선에 대한 긍정적인 전망이 주가 상승 요인으로 작용할 수 있습니다."", ""최근 주가 조정을 거치며 밸류에이션 매력도가 높아졌다는 분석이 있으며, 기관 투자자들의 매수세가 유입될 가능성이 있습니다.""]",4.0797824116047146,6.618313689936536
000660,SK하이닉스,2023-07-03,117900,Buy,75,"[""AI 반도체 수요 증가와 HBM 시장에서의 SK하이닉스의 독보적인 경쟁력이 향후 주가 상승을 견인할 것으로 예상됩니다."", ""글로벌 메모리 반도체 시장의 업황 회복 기대감이 높아지고 있으며, 이는 SK하이닉스 실적 개선으로 이어질 가능성이 큽니다."", ""최근 외국인 투자자들의 순매수세가 지속되고 있으며, 이는 긍정적인 투자 심리를 반영하는 것으로 판단됩니다.""]",-3.816793893129771,6.106870229007633
000660,SK하이닉스,2023-08-01,119500,Buy,75,"[""AI 반도체 수요 증가와 HBM 시장에서의 SK하이닉스의 독보적인 경쟁력이 향후 주가 상승을 견인할 것으로 예상됩니다."", ""글로벌 메모리 반도체 시장의 업황 회복 기대감이 높아지고 있으며, 이는 SK하이닉스 실적 개선으로 이어질 가능성이 큽니다."", ""최근 주가 조정은 단기적인 수급 요인으로 판단되며, 장기적인 성장 전망을 고려할 때 매수 기회로 작용할 수 있습니다.""]",-0.8368200836820083,1.9246861924686192
000660,SK하이닉스,2023-09-01,119200,Buy,75,"[""AI 반도체 수요 증가와 HBM 시장 선점 효과로 인한 실적 개선 기대감이 주가 상승을 견인할 것으로 예상됩니다."", ""글로벌 메모리 반도체 업황 회복 시그널이 나타나고 있으며, SK하이닉스는 이러한 업황 개선의 수혜를 가장 크게 받을 것으로 전망됩니다."", ""최근 주가 조정은 단기적인 수급 요인으로 판단되며, 장기적인 성장성을 고려할 때 현재 가격은 매력적인 매수 구간으로 볼 수 있습니다.""]",-2.7684563758389262,1.006711409395973
000660,SK하이닉스,2023-10-04,120200,Buy,75,"[""AI 반도체 수요 증가와 HBM 시장 선점으로 인한 실적 개선 기대감이 지속되고 있습니다."", ""글로벌 메모리 반도체 업황 회복 시그널이 점진적으로 나타나고 있습니다."", ""최근 주가 조정은 단기적인 수급 요인으로 판단되며, 장기적인 성장성은 여전히 유효합니다.""]",3.743760399334443,4.658901830282862
000660,SK하이닉스,2023-11-01,125300,Buy,75,"[""AI 반도체 수요 증가와 HBM 시장 선점으로 인한 실적 개선 기대감이 높습니다."", ""글로벌 메모리 반도체 업황 회복 시그널이 점진적으로 나타나고 있습니다."", ""최근 주가 조정을 거치며 밸류에이션 매력도가 부각되고 있습니다.""]",2.154828411811652,6.863527533918595
000660,SK하이닉스,2023-12-01,131100,Buy,75,"[""AI 반도체 수요 증가 및 고대역폭 메모리(HBM) 시장 선점 효과로 인한 실적 개선 기대감이 높습니다."", ""글로벌 메모리 반도체 업황 회복 시그널이 점진적으로 나타나고 있으며, SK하이닉스가 이에 대한 수혜를 받을 것으로 예상됩니다."", ""최근 주가 조정 이후 기술적 반등 가능성이 있으며, 밸류에이션 매력도도 일부 구간에서 부각될 수 있습니다.""]",-1.6781083142639208,4.0427154843630815
000660,SK하이닉스,2024-01-02,136800,Buy,75,"[""최근 반도체 업황 개선 기대감과 AI 관련 수요 증가가 SK하이닉스의 실적 개선을 견인할 것으로 예상됩니다."", ""주요 경쟁사 대비 높은 기술력과 시장 점유율을 바탕으로 긍정적인 주가 흐름을 이어갈 가능성이 높습니다."", ""최근 주가 조정을 거치며 밸류에이션 매력도가 높아졌다는 분석이 있으며, 단기적인 기술적 반등 가능성도 존재합니다.""]",-2.4122807017543857,-1.5350877192982455
000660,SK하이닉스,2024-02-01,134900,Buy,75,"[""AI 반도체 수요 증가 및 고대역폭 메모리(HBM) 시장 선점으로 인한 실적 개선 기대감이 높습니다."", ""글로벌 메모리 반도체 업황 회복 시그널이 점진적으로 나타나고 있으며, SK하이닉스가 이에 대한 수혜를 받을 것으로 예상됩니다."", ""최근 주가 조정을 거치며 밸류에이션 매력도가 부각되고 있어 단기 반등 가능성이 있습니다.""]",11.193476649369902,20.756115641215718
000660,SK하이닉스,2024-03-04,165800,Buy,75,"[""최근 메모리 반도체 업황 개선 기대감과 AI 관련 수요 증가가 SK하이닉스 주가에 긍정적인 영향을 미칠 것으로 예상됩니다."", ""글로벌 IT 기업들의 AI 투자 확대는 고대역폭 메모리(HBM) 시장의 성장을 견인할 것이며, SK하이닉스는 이 분야에서 선두 주자로서 수혜를 입을 가능성이 높습니다."", ""최근 주가 조정 이후 기술적 반등 가능성이 있으며, 밸류에이션 측면에서도 매력적인 구간에 진입했다는 분석이 있습니다.""]",-0.060313630880579006,12.364294330518698
000660,SK하이닉스,2024-04-01,186300,Buy,75,"[""AI 반도체 수요 증가 및 HBM 시장 선점 효과로 인한 실적 개선 기대감이 높습니다."", ""글로벌 메모리 반도체 업황 회복 시그널이 점진적으로 나타나고 있으며, SK하이닉스는 이러한 흐름에 가장 민감하게 반응할 수 있는 종목입니다."", ""최근 주가 조정을 거치며 밸류에이션 매력도가 높아졌다는 분석이 있습니다.""]",-1.8250134192163179,-6.816961889425658
000660,SK하이닉스,2024-05-02,173200,Buy,75,"[""AI 반도체 수요 증가와 HBM 시장 선점 효과로 SK하이닉스의 실적 개선 기대감이 높습니다."", ""최근 주가 조정을 거치며 밸류에이션 매력도가 부각되고 있어 단기 반등 가능성이 있습니다."", ""글로벌 반도체 업황 회복 시그널이 점진적으로 나타나고 있으며, 이는 SK하이닉스 주가에 긍정적인 영향을 미칠 수 있습니다.""]",6.1200923787528865,11.605080831408776
000660,SK하이닉스,2024-06-03,193300,Buy,75,"[""AI 반도체 수요 증가 및 HBM 시장 선점 효과로 인한 실적 개선 기대감이 높습니다."", ""글로벌 주요 IT 기업들의 투자 확대 계획이 SK하이닉스의 수주 증가로 이어질 가능성이 있습니다."", ""최근 주가 조정을 거치며 밸류에이션 매력이 부각되고 있어 단기 반등 가능성이 존재합니다.""]",11.226073460941542,22.090015519917227
000660,SK하이닉스,2024-07-01,232000,Buy,75,"[""AI 반도체 수요 증가 및 HBM 시장 선점 효과로 실적 개선 기대감이 높습니다."", ""글로벌 경기 회복 조짐과 함께 반도체 업황 반등 가능성이 점쳐지고 있습니다."", ""최근 주가 조정을 거치며 밸류에이션 매력도가 높아졌다는 분석이 있습니다.""]",2.8017241379310347,-18.57758620689655
000660,SK하이닉스,2024-08-01,173200,Buy,75,"[""AI 반도체 수요 증가 및 고대역폭 메모리(HBM) 시장 선점 효과로 인한 실적 개선 기대감이 높습니다."", ""글로벌 반도체 업황 회복에 대한 긍정적인 전망과 함께 SK하이닉스의 기술 경쟁력이 부각되고 있습니다."", ""최근 주가 조정 이후 기술적 반등 가능성이 있으며, 기관 투자자들의 매수세가 유입될 경우 상승 탄력이 강화될 수 있습니다.""]",-0.9815242494226328,0.4618937644341801
000660,SK하이닉스,2024-09-02,168300,Buy,75,"[""AI 반도체 수요 증가와 HBM 시장 선점으로 인한 실적 개선 기대감이 높습니다."", ""글로벌 경기 회복 조짐과 IT 수요 회복이 SK하이닉스의 주가 상승 모멘텀으로 작용할 수 있습니다."", ""최근 주가 조정을 거치며 밸류에이션 매력도가 높아졌다는 분석이 있습니다.""]",-7.605466428995841,5.763517528223411
