date,title,firm,target_price,opinion,nid
2025-01-13,은행업 최고 수준 주주환원 지속 예상,미래에셋증권,120000,매수,79767
2025-01-15,다시 돌아오는 외국인. 리딩뱅크 위상 강화 ..,하나증권,115000,Buy,79877
2025-02-06,높아진 기대치에 비해 아쉬움이 컸던 주주환..,하나증권,115000,Buy,80519
2025-02-06,"자본정책 로직을 그대로 이행, 하반기 자사주..",한화투자증권,115000,Buy,80517
2025-02-06,하반기 더 많은 자사주 매입 기대,유안타증권,118000,Buy,80506
2025-02-06,위험가중자산 증가율 통제 필요,미래에셋증권,120000,매수,80492
2025-02-06,기대치를 밑돈 자본비율과 자사주 규모,신한투자증권,110000,매수,80468
2025-02-06,펀더멘털 감안 시 주주환원 확대 기대감 유효,SK증권,115000,매수,80466
2025-02-06,"이익전망 맑음, 추가 주주환원 기대",키움증권,126000,Buy,80456
2025-04-02,"높은 이익증가율, 추가 주주환원 기대감 제고",키움증권,126000,Buy,81700
2025-04-09,빠질만큼 빠졌다. 비중확대 기회로 판단,하나증권,115000,Buy,81839
2025-04-25,만회를 넘어 자신감을 드러낸 의사결정,한화투자증권,115000,Buy,82304
2025-04-25,곳간에서 인심 난다,하나증권,115000,Buy,82279
2025-04-25,KB는 참지 않지,대신증권,112000,Buy,82267
2025-04-25,자사주 공백 기간 축소 긍정적,미래에셋증권,120000,매수,82257
2025-04-25,은행업종에 온기를 전하는 1분기 실적,신한투자증권,105000,매수,82234
2025-04-25,긍정적인 선제적 주주환원 시행,SK증권,115000,매수,82211
2025-04-28,KB는 참지 않지,대신증권,112000,Buy,82389
2025-04-28,"이익증가와 자본비율 상승, 추가 주주환원 기..",키움증권,126000,Buy,82323
2025-05-08,부진 KB 곤곤래,SK증권,115000,매수,82799
2025-06-19,올해 곧바로 총주주환원율 50% 돌파 기대,하나증권,135000,Buy,83790
2025-06-27,양호한 자본력으로 기대 이상의 주주환원 전..,SK증권,130000,매수,83920
2025-07-04,어차피 돌파할 주주환원율 50%,키움증권,145000,Buy,84043
2025-07-14,P/B 1배 도달을 위한 마지막 단계,미래에셋증권,167000,매수,84374
2025-07-25,2Q25 Review: 실적과 업계 최고 자본적정성이..,교보증권,145000,Buy,84767
2025-07-25,분기 최대 순익 시현. 총주주환원율도 50%를 ..,하나증권,147000,Buy,84756
2025-07-25,재료가 많아서 투자의견 상향,한화투자증권,142000,Buy,84748
2025-07-25,다가올 총주주환원율 50%,유안타증권,141000,Buy,84737
2025-07-25,Valuation 논란을 잠재워 버림,대신증권,132000,Buy,84726
2025-07-25,주주환원율 53%에 이를 전망,미래에셋증권,167000,매수,84709
2025-07-25,To 50% and beyond,SK증권,137000,매수,84687
2025-07-25,주주환원율 50% 시대 개막,신한투자증권,130000,매수,84674
2025-07-25,"상반기 최대 실적, 주주환원율 52%",키움증권,150000,Buy,84668
2025-08-07,은행주를 하나만 살 수 있다면,SK증권,137000,매수,85404
2025-10-10,불확실성 완화 및 가격 메리트 발생으로 최선..,하나증권,147000,Buy,86688
2025-10-31,역시 믿을맨. 감춰질 수 없는 강력한 펀더멘..,하나증권,147000,Buy,87433
2025-10-31,3Q25 Review: 돋보이는 업계 최고수준 자본적..,교보증권,145000,Buy,87416
2025-10-31,2026년 주주환원 3.1조원 예상,한화투자증권,152000,Buy,87397
2025-10-31,업계 최고 주주환원율 기대,유안타증권,145000,Buy,87387
2025-10-31,내년에도 멀티플 프리미엄 지속,신한투자증권,130000,매수,87315
2025-10-31,"최대실적 무난, 주주환원율 52% 전망",키움증권,150000,Buy,87289
2025-11-03,넘치는 곳간,미래에셋증권,184000,매수,87509
2026-01-14,과징금 우려만 해소된다면...,하나증권,178000,Buy,89150
2026-01-27,성장은 증권이 책임진다,유안타증권,168000,Buy,89498
2026-02-06,서프라이즈 범벅,한화투자증권,181000,Buy,90072
2026-02-06,안 살 이유가 없다,하나증권,178000,Buy,90054
2026-02-06,2025년 총주주환원율 52.4% 달성,유안타증권,180000,Buy,90038
2026-02-06,이제 글로벌 상위권 은행과 어깨를 나란히,대신증권,190000,Buy,90019
2026-02-06,이제 P/B 1배 뚫습니다,미래에셋증권,216000,매수,90005
2026-02-06,PBR 1.0배를 향해,신한투자증권,165000,매수,89986
2026-02-06,"최대실적, 주주환원율 52.4%",키움증권,190000,Buy,89964
2026-02-23,풍성하다,메리츠증권,175000,Buy,90647
2026-04-15,다시 보여줄 리딩뱅크의 위용과 저력,하나증권,200000,Buy,91589
2026-04-24,비은행이 그룹 ROE 상승 견인. 기존 자사주도..,하나증권,200000,Buy,91917
2026-04-24,"1Q26 Review: 멋진 자본 경쟁력, 역대 최대 ..",교보증권,190000,Buy,91911
2026-04-24,하반기 자사주 매입 추정치 1조원으로 상향,한화투자증권,210000,Buy,91893
2026-04-24,비은행 계열사의 눈부신 약진,대신증권,190000,Buy,91884
2026-04-24,가장 안정적인 이익체력,iM증권,190000,Buy,91872
2026-04-24,자본시장 경쟁력 부각,신한투자증권,180000,매수,91862
2026-04-24,언제나 든든한 1등,미래에셋증권,216000,매수,91838
2026-04-27,"최대실적, 대규모 자기주식 소각",키움증권,220000,Buy,91934
2026-04-28,기대되는 하반기 자사주 매입,유안타증권,220000,Buy,92071
2026-06-12,2분기 순익은 컨센서스 대폭 상회하는 2조원 ..,하나증권,220000,Buy,93524
2026-07-01,단기 변동성 확대 예상,유안타증권,225000,Buy,93814
2026-07-01,적극 매수 구간,대신증권,190000,Buy,93810
2026-07-07,이번에도 기대되는 주주환원,미래에셋증권,216000,매수,93923
2026-07-24,기말 배당으로 이연된 하반기 재원,한화투자증권,226000,Buy,94472
2026-07-24,2Q26 Review: 업계 최고 수준의 자본력이 주..,교보증권,210000,Buy,94469
2026-07-24,전 계열사 고른 손익 개선. 총주주환원율도 5..,하나증권,220000,Buy,94459
2026-07-24,조달비용 상승 우려 선반영,유안타증권,235000,Buy,94446
2026-07-24,이익과 주주환원 모두 가장 편안한 선택지,iM증권,205000,Buy,94444
2026-07-24,압도적 환원 규모,대신증권,232000,Buy,94435
2026-07-24,"최대실적, 하반기 추가 주주환원",키움증권,230000,Buy,94411
2026-07-24,다변화된 사업 포트폴리오 저력 입증,신한투자증권,200000,매수,94408
