date,title,firm,target_price,opinion,nid
2023-04-27,Auto MVP에게 과한 외면,신한투자증권,110000.0,매수,64195
2023-04-27,높아진 눈높이도 넘어서다,유안타증권,140000.0,Buy,64176
2023-04-27,이제는 주가 Six-Digit 달성할 차례,키움증권,125000.0,Buy,64174
2023-05-31,EV로 한단계 또 높아질 브랜드 가치와 ASP,SK증권,130000.0,매수,65366
2023-06-07,서구권에서 브랜드 약진 지속,신한투자증권,110000.0,매수,65442
2023-06-30,또 서프입니다,대신증권,155000.0,Buy,65801
2023-07-06,견조한 수요 상황과 자체 경쟁력 개선,미래에셋증권,130000.0,매수,65886
2023-07-07,"2Q23 Preview: 전기차 시대 , Toyota 보다 비..",삼성증권,130000.0,Buy,65944
2023-07-11,2Q23 Preview: 지속된 호실적과 높게 유지되..,SK증권,130000.0,매수,66013
2023-07-28,매스 브랜드가 이렇게 높은 이익률을!,하나증권,120000.0,Buy,66644
2023-07-28,[2Q23 Review] 브랜드 가치 상승 및 잔존가치..,한화투자증권,125000.0,Buy,66623
2023-07-28,더할 나위 없는 실적,대신증권,155000.0,Buy,66611
2023-07-28,2Q23 Review: EV 시장 점유율 확보를 위한 적..,유진투자증권,100000.0,Buy,66575
2023-07-28,2Q23 Review: 서프라이즈의 연속2,하이투자증권,130000.0,Buy,66572
2023-07-28,ICE 기반에서 EV 확장까지,신한투자증권,110000.0,매수,66554
2023-07-28,시장점유율 중심의 전략변화를 예고,키움증권,110000.0,Buy,66538
2023-07-28,숫자로 증명되고 있는 경쟁력,유안타증권,140000.0,Buy,66520
2023-07-28,높아진 기본 체력,미래에셋증권,130000.0,매수,66513
2023-10-04,또크아웃 ? 역시나 아닙니다,대신증권,155000.0,Buy,68011
2023-10-06,[3Q23 Preview] 브랜드력을 통한 높은 수익성..,한화투자증권,125000.0,Buy,68078
2023-10-11,3분기 실적은 예상치 부합할 전망,하나증권,120000.0,Buy,68159
2023-10-13,기아 EV Day 후기: E VV가면 EV 옵니다,대신증권,155000.0,Buy,68242
2023-10-17,EV Day: 대중 전기차로 정면 승부,삼성증권,110000.0,Buy,68278
2023-10-19,3Q23 preview: 호실적+배당수익률=락바텀,SK증권,130000.0,매수,68366
2023-10-30,[3Q23 Review] 시장 기대를 실적으로 증명하..,한화투자증권,125000.0,Buy,68806
2023-10-30,3Q23 Review: 입아플 정도로 저평가,교보증권,130000.0,Buy,68795
2023-10-30,전기차로도 돈을 법니다,하나증권,120000.0,Buy,68780
2023-10-30,거칠 것 없는 연말,대신증권,155000.0,Buy,68753
2023-10-30,"3Q23 Review: PER 3.3배, 배당수익률 7%",유진투자증권,125000.0,Buy,68731
2023-10-30,3Q23 Review: 더블디짓의 수익성도 무난해진 ..,하이투자증권,130000.0,Buy,68718
2023-10-30,공감이 어려운 저평가,신한투자증권,110000.0,매수,68706
2023-10-30,실적으로 달성한 시가총액 8위,키움증권,100000.0,Buy,68699
2023-10-30,"2024년, EV 경쟁력을 확인할 수 있는 시기",유안타증권,120000.0,Buy,68695
2023-10-30,실적 방어력과 밸류에이션 매력,미래에셋증권,120000.0,매수,68680
2023-11-13,전기차 라인업 출시 기대,교보증권,130000.0,Buy,69500
2023-11-27,"24년 EV 라인업 확장, PBV 공장 가시화",IBK투자증권,120000.0,매수,69865
2023-11-28,바뀌는 고객군을 위한 EV가 온다,유안타증권,120000.0,Buy,69905
2023-12-05,인도 산업시찰 후기,교보증권,130000.0,Buy,70015
2023-12-19,Corporate Day 후기 : 2024년 판매 증가/두 ..,유진투자증권,125000.0,Buy,70181
2024-01-08,4Q23 Preview: 어떤 리스크 요인이 있을까?,유진투자증권,125000.0,Buy,70393
2024-01-11,실적/배당/신차 모두 양호,신한투자증권,110000.0,매수,70494
2024-01-12,증명해낼 2024년,대신증권,155000.0,Buy,70550
2024-01-16,4Q23 Preview: 여전히 매력적이다,교보증권,110000.0,Buy,70652
2024-01-17,호실적 후 실적은?,DS투자증권,120000.0,매수,70699
2024-01-26,주주환원으로 마무리,DS투자증권,120000.0,매수,70966
2024-01-26,4Q23 Review: EV 기대감과 주주환원정책 주목,교보증권,110000.0,Buy,70961
2024-01-26,매월 1조원 버는 것을 목표 중입니다,하나증권,120000.0,Buy,70959
2024-01-26,[4Q23 Review] 연 매출 100조 클럽 가입은 24..,한화투자증권,120000.0,Buy,70951
2024-01-26,확인하면서 가면 됩니다,대신증권,155000.0,Buy,70940
2024-01-26,자신감 있는 24 년 계획과 친화적인 주주정책,SK증권,130000.0,매수,70927
2024-01-26,형보다 먼저 발표합니다,IBK투자증권,120000.0,매수,70923
2024-01-26,4Q23 Review: 올해도 증익을 노린다?,하이투자증권,130000.0,Buy,70921
2024-01-26,4Q23 Review: EV에 대한 시각차,유진투자증권,125000.0,Buy,70920
2024-01-26,넘치는 자신감,신한투자증권,120000.0,매수,70918
2024-01-26,"추정치에 부합, 시장 기대치는 하회",키움증권,105000.0,OutPerform,70898
2024-01-26,"드러난 자신감, 확인된 주주환원정책",유안타증권,120000.0,Buy,70893
2024-01-26,높아진 자체 경쟁력,미래에셋증권,120000.0,매수,70886
2024-02-05,웰컴투 기아,SK증권,150000.0,매수,71285
2024-03-20,Corporate Day 후기 : EV 빼고 다 좋다,유진투자증권,140000.0,Buy,72286
2024-04-05,꾸준함의 매력,대신증권,155000.0,Buy,72535
2024-04-08,2024년 CEO Investor Day 핵심내용,하나증권,120000.0,Buy,72589
2024-04-08,2024 CEO Investor Day 후기: 이익체력 증명..,한화투자증권,135000.0,Buy,72580
2024-04-08,고수익 xEV 물량 확대 통해 수요 둔화 대응,한화투자증권,135000.0,Buy,72579
2024-04-08,CID 2024 후기,신한투자증권,120000.0,매수,72554
2024-04-08,"PER 6.0x, 가지 못할 이유가 있을까?",유안타증권,135000.0,Buy,72551
2024-04-23,1Q24 Preview: 달라진 이익 체력 증명할 것,교보증권,135000.0,Buy,72956
2024-04-29,이대로만 가길 바라는 마음,DS투자증권,150000.0,매수,73301
2024-04-29,1Q24 Review: 서프라이즈 시현,교보증권,135000.0,Buy,73296
2024-04-29,좋은 실적의 결과가 진짜 밸류업,하나증권,140000.0,Buy,73291
2024-04-29,ROE 군계일학의 저가전기차,미래에셋증권,160000.0,매수,73273
2024-04-29,[1Q24 Review] 갈모형제,한화투자증권,145000.0,Buy,73268
2024-04-29,따놓은 2분기 당상,대신증권,155000.0,Buy,73262
2024-04-29,1Q24Review: 믿기지 않는 마진율,유진투자증권,165000.0,Buy,73240
2024-04-29,1Q24 Review: 최강 기아!!,SK증권,150000.0,매수,73234
2024-04-29,1Q24 Review: 믿어주지 못해 미안해,하이투자증권,140000.0,Buy,73220
2024-04-29,시가총액 50조 원대로 다시 나아갈 준비,키움증권,140000.0,OutPerform,73202
2024-04-29,국가권력급 실적,신한투자증권,145000.0,매수,73197
2024-04-29,예상보다 높은 원가 효과,유안타증권,150000.0,Buy,73186
2024-07-04,[2Q24 Preview] HEV와 BEV 투트랙 전략 주효,한화투자증권,150000.0,Buy,74993
2024-07-08,2Q24Preview: 역대 최고 수준의 마진율 유지,유진투자증권,165000.0,Buy,75053
2024-07-09,2Q24 Preview: 역대 최고 수준의 마진율 유지,유진투자증권,165000.0,Buy,75101
2024-07-11,EV3로 중소형 세그먼트 공략 개시,키움증권,150000.0,Buy,75187
2024-07-23,"2Q24 Preview: 호실적, 컨센서스 부합 예상",미래에셋증권,160000.0,매수,75463
2024-07-29,Top Tier급 이익체력 증명,DS투자증권,150000.0,매수,75872
2024-07-29,ASP가 6.6% 상승,하나증권,150000.0,Buy,75858
2024-07-29,[2Q24 Review] 주변 상황에 휘둘리지 않아,한화투자증권,150000.0,Buy,75835
2024-07-29,밸런스 게임 : 펀더멘털 vs 기대감,대신증권,195000.0,Buy,75804
2024-07-29,2Q24 Review: 성급한 하반기 시장에 대한 우..,유진투자증권,165000.0,Buy,75799
2024-07-29,2Q24 Review: 수익성과 전기차에 주목,미래에셋증권,160000.0,매수,75757
2024-07-29,다시 PER 4,신한투자증권,160000.0,매수,75748
2024-07-29,2Q24 Review: 호실적에 무뎌지지 않기를,하이투자증권,160000.0,Buy,75739
2024-07-29,기다려왔던 중국 턴어라운드,키움증권,150000.0,Buy,75731
2024-07-30,2Q24 Review: 미국 M/S로 성장성을 입증해야 ..,삼성증권,155000.0,Buy,75907
2024-10-14,[3Q24 Preview] PT 믹스 개선 변곡점,한화투자증권,150000.0,Buy,77511
2024-10-16,3Q24 Preview : 높은 배당수익률과 주주환원 ..,SK증권,150000.0,매수,77580
2024-10-22,실적발표 이후 주주환원과 전기차에 주목,미래에셋증권,160000.0,매수,77697
2024-10-22,상고하저의 수익성 흐름에 대비,키움증권,130000.0,Buy,77691
2024-10-28,[3Q24 Review] 미흡했던 물량 4Q 확대가 관건,한화투자증권,150000.0,Buy,77944
2024-10-28,쇼크라 쓰고 서프라이즈로 읽어야,DS투자증권,150000.0,매수,77932
2024-10-28,너무 컸던 품질비용. 이를 제외하면 수익성 ..,하나증권,140000.0,Buy,77917
2024-10-28,3Q24 Review: 일회성 제외 시 단단한 실적,미래에셋증권,150000.0,매수,77908
2024-10-28,3Q24 Review 일회성 제외시 서프. 신차와 HEV..,SK증권,150000.0,매수,77905
2024-10-28,3Q24 Review: 일회성 요인 감안하면 양호한 ..,유진투자증권,165000.0,Buy,77899
2024-10-28,"3Q24 Review: 밸류는 싼데, 실적은 좋아요",iM증권,160000.0,Buy,77890
2024-10-29,"일회성 가고, 호실적 온다",대신증권,160000.0,Buy,77947
2024-11-04,내 가치는 내가 만들어 간다,유안타증권,150000.0,Buy,78298
2024-11-19,미 관세 Worst Case 고려해도 너무 싼 주가,SK증권,150000.0,매수,78953
2024-12-04,"밸류업 공시,   Simple is the best!",대신증권,160000.0,Buy,79199
2024-12-04,KIA 가치 제고 계획 발표,DS투자증권,150000.0,매수,79197
2024-12-04,기업가치 제고 계획 발표,하나증권,140000.0,Buy,79195
2024-12-04,25년부터 자사주 매입/소각 규모 2배 증가,한화투자증권,150000.0,Buy,79191
2024-12-04,주주환원율 TSR 35%로 상향조정,유진투자증권,120000.0,Buy,79190
2025-01-10,4Q24 Preview 이 환율이면 25년 감익도 어렵..,SK증권,150000.0,매수,79703
2025-01-13,4Q24 Preview: 올해 실적 전망치는 상향,유진투자증권,120000.0,Buy,79754
2025-01-13,`25년에도 증익 가능,신한투자증권,130000.0,매수,79741
2025-01-14,[4Q24 Preview] 주주환원으로 디스카운트 방..,한화투자증권,140000.0,Buy,79834
2025-01-14,연중 가장 낮은 이익 전망,키움증권,130000.0,Buy,79795
2025-01-31,변수의 변동성 안정이 필요한 국면,유안타증권,150000.0,Buy,80288
2025-01-31,[4Q24 Review] 물량 확대가 중요한 25년,한화투자증권,140000.0,Buy,80281
2025-01-31,가이던스 상향 여지는 충분,DS투자증권,150000.0,매수,80277
2025-01-31,환율 가정만 바뀌면 가이던스는 더 높을 듯,하나증권,140000.0,Buy,80263
2025-01-31,"4Q24 리뷰: 기말환율 영향, 25F OPM 11%",미래에셋증권,150000.0,매수,80255
2025-01-31,남다른 수익성 레벨과 타겟,대신증권,150000.0,Buy,80252
2025-01-31,환율이 우리를 굽어살필 것,신한투자증권,130000.0,매수,80246
2025-01-31,"4Q24 Reivew: 보수적인 스탠스, 주가에는 도..",유진투자증권,165000.0,Buy,80242
2025-01-31,4Q24 Review 25년부터 시작되는 신차 사이클 ..,SK증권,150000.0,매수,80226
2025-01-31,긍적적인 가이던스 제시,IBK투자증권,140000.0,매수,80222
2025-03-17,"자기주식 3,500억원 취득 및 소각 예정",하나증권,140000.0,Buy,81471
2025-03-17,자사주 매입 통한 배당락 변동성 축소 기대,대신증권,150000.0,Buy,81466
2025-03-21,"실적과 유럽, 그리고 러시아",삼성증권,140000.0,Buy,81546
2025-03-27,[1Q25 Preview] 신차 효과로 펀더멘털 개선,한화투자증권,140000.0,Buy,81612
2025-04-08,관세 영향 반영해도 PER 4 배...,SK증권,125000.0,매수,81789
2025-04-10,2025 CEO Investor Day: EV와 PBV,DS투자증권,150000.0,매수,81873
2025-04-10,2025년 CEO Investor Day 핵심내용,하나증권,140000.0,Buy,81872
2025-04-10,2025년 CID: 관세에 파묻힌 이슈들(feat. QnA..,대신증권,135000.0,Buy,81865
2025-04-10,2025 CEO Investor Day 후기: 전동화와 신시..,한화투자증권,140000.0,Buy,81863
2025-04-11,생각보다 높을 과속방지턱,신한투자증권,120000.0,매수,81898
2025-04-28,"착실한 준비, 비협조적인 업황",DS투자증권,120000.0,매수,82427
2025-04-28,Worst를 가정한 주가. P/E 4배 이하. 배당수..,하나증권,125000.0,Buy,82412
2025-04-28,[1Q25 Review] 제품믹스 감소는 제품/지역 세..,한화투자증권,140000.0,Buy,82408
2025-04-28,"그럼에도 불구하고, 하방 우려는 제한적",대신증권,135000.0,Buy,82381
2025-04-28,Worst 시나리오를 대비한 예방 주사,신한투자증권,115000.0,매수,82359
2025-04-28,"1Q25 Review: 수익성 둔화, 관세 리스크 해소..",유진투자증권,120000.0,Buy,82350
2025-04-28,"관세 영향권, 불확실성 증대 구간",IBK투자증권,140000.0,매수,82343
2025-04-28,관세와 EV전환에 따른 수익성 하락을 극복해..,SK증권,125000.0,매수,82340
2025-07-01,"[2Q25 Preview] 관세 영향 본격화, 25년 관세..",한화투자증권,125000.0,Buy,83999
2025-07-07,2Q25 Preview: 글로벌 경쟁사 대비 상대적 이..,유진투자증권,120000.0,Buy,84100
2025-07-08,감익 업황에서도 DPS는 유지된다면?,키움증권,110000.0,OutPerform,84131
2025-07-10,배당 수익률 6.5% 예상되는 고배당주,SK증권,125000.0,매수,84254
2025-07-10,"관세 시대 개막, 이제 버티기 싸움",신한투자증권,130000.0,매수,84243
2025-07-11,다시 확장의 시기로,삼성증권,130000.0,Buy,84290
2025-07-14,"2Q25 Pre: 1H 선수요 반영, 2H M/S 확장 여부..",교보증권,123000.0,Buy,84409
2025-07-28,Worst를 벗어날 촉매가 발생하면 즉각 회복 ..,하나증권,125000.0,Buy,84880
2025-07-28,[2Q25 Review] 치킨 게임 국면에서 미국 M/S ..,한화투자증권,125000.0,Buy,84874
2025-07-28,하락우려보다는 상승여력에 대한 고민 필요,대신증권,135000.0,Buy,84856
2025-07-28,"2Q25 리뷰: 관세 영향, 유럽 전기차 주목",미래에셋증권,150000.0,매수,84842
2025-07-28,수익성 하락보다는 MS 확대가 긍정적,SK증권,125000.0,매수,84841
2025-07-28,선수요 발생과 관세 영향 본격화,IBK투자증권,140000.0,매수,84829
2025-07-28,2Q25 Review: 하반기 관세 대응 역량 입증이 ..,유진투자증권,120000.0,Buy,84828
2025-07-28,관세로 꺾인 이익. 하반기 체질 개선이 반등 ..,신한투자증권,130000.0,매수,84803
2025-09-02,잘 달려왔다. 더 달릴 수 있을까?,유안타증권,120000.0,Hold,86195
2025-10-02,[3Q25 Review] 관세받고 배당 매력도와 xEV ..,한화투자증권,125000.0,Buy,86644
2025-10-13,3Q25 Preview: 든든한 기초체력,교보증권,123000.0,Buy,86726
2025-10-14,버티면 이긴다,SK증권,125000.0,매수,86747
2025-10-15,22년 이후 첫 2조 원 미만 OP 예상되지만,키움증권,115000.0,OutPerform,86779
2025-10-16,3분기 실적 부진 예상,신한투자증권,130000.0,매수,86831
2025-11-03,[3Q25 Review] 관세 15%와 신차 확대로 26년 ..,한화투자증권,135000.0,Buy,87558
2025-11-03,비용이 집중된 분기,DS투자증권,140000.0,매수,87548
2025-11-03,"3Q25 Review: 신차 효과 발현 시, 넉넉한 업..",교보증권,145000.0,Buy,87539
2025-11-03,아쉬움의 3분기. 실적 바닥은 통과,하나증권,140000.0,Buy,87531
2025-11-03,3Q25 Review: 영업이익률 급락,유진투자증권,120000.0,Hold,87505
2025-11-03,3Q25 리뷰: 관세 상쇄 아쉬우나 매력적인 배..,미래에셋증권,150000.0,매수,87496
2025-11-03,저점을 통과한 실적과 배당수익률 5.4%,SK증권,160000.0,매수,87494
2025-11-03,단기 실적 부진에도 중장기 성장 기대감 유효,신한투자증권,150000.0,매수,87481
2025-11-03,순이익 급감에도 배당 컷은 없으리라,키움증권,135000.0,OutPerform,87445
2025-11-03,"불확실성 해소, 이제 멀리 보자",IBK투자증권,140000.0,매수,87444
2025-11-24,하이브리드 성장의 답답함이 뚫린다,SK증권,160000.0,매수,88387
2026-01-06,[4Q25 Preview] 신차 효과 통해 증익 흐름으..,한화투자증권,150000.0,Buy,88935
2026-01-12,지역 Mix 악화 우려 및 상대적 주가 소외 점..,키움증권,159000.0,OutPerform,89015
2026-01-14,로봇·AI 열풍에 가려진 알짜,신한투자증권,175000.0,매수,89129
2026-01-19,"매력적인 밸류에이션, BD 지분과 배당 주목",미래에셋증권,200000.0,매수,89263
2026-01-29,신차 효과와 AI/로보틱스로 밸류업,한화투자증권,180000.0,Buy,89617
2026-01-29,묵묵히 제 역할을 수행 중,DS투자증권,210000.0,매수,89609
2026-01-29,4Q25 Review: 성장은 필연적,교보증권,175000.0,Buy,89607
2026-01-29,4분기 실적 부합. 2026년 신차 효과. BD 가치..,하나증권,210000.0,Buy,89604
2026-01-29,Laggard-play의 가능성을 찾는 것이 중요,유안타증권,190000.0,Buy,89601
2026-01-29,할 일을 잘 한다!,대신증권,230000.0,Buy,89594
2026-01-29,형님 뒤 따라갑니다,IBK투자증권,200000.0,매수,89588
2026-01-29,4Q25 Review: HEV 공격적 확대를 통한 관세 ..,유진투자증권,170000.0,Buy,89586
2026-01-29,"4Q25 리뷰: 매력적인 가이던스, BD, 배당",미래에셋증권,200000.0,매수,89583
2026-01-29,20조원의 순현금을 품은 로보틱스 회사,신한투자증권,220000.0,매수,89578
2026-01-29,결국 시장에 드러날 진가,iM증권,240000.0,Buy,89574
2026-01-29,26년에도 성장하는 기아,SK증권,200000.0,매수,89565
2026-01-29,주주환원율 상향 카드 검토가 필요한 시점,키움증권,179000.0,OutPerform,89554
2026-02-04,26년은 미국 HEV와 유럽 EV가 성장의 축,SK증권,200000.0,매수,89847
2026-02-26,역사적 신고가 경신은 새로운 시작을 의미,한화투자증권,240000.0,Buy,90709
2026-04-03,"실적은 안정적, 성장 모멘텀은 CID부터 시작",SK증권,200000.0,매수,91219
2026-04-07,"신차 효과 확인, 증익 흐름으로 전환 시작",한화투자증권,245000.0,Buy,91306
2026-04-10,2026 CEO Investor Day Review,한화투자증권,245000.0,Buy,91436
2026-04-10,2026 CEO Investor Day: 신사업 가시화,DS투자증권,210000.0,매수,91432
2026-04-10,CEO Investor Day 주요 내용,교보증권,,,91430
2026-04-10,2026년 CEO Investor Day 핵심내용,하나증권,210000.0,Buy,91429
2026-04-10,2026년 CID 리뷰: 시간이 해결해 줄 것(+QnA ..,대신증권,240000.0,Buy,91423
2026-04-10,"2026 CID. 본업의 재발견, 멀티플 상향의 출..",신한투자증권,220000.0,매수,91414
2026-04-10,CID 2026 Review: 기다리면 복이 온다,iM증권,240000.0,Buy,91411
2026-04-10,#1. 자율주행 전략 (박민우 사장),신한투자증권,220000.0,매수,91404
2026-04-10,기아 CEO Investor Day 주요 내용 1,신한투자증권,220000.0,매수,91403
2026-04-13,1Q26 Preview: 한수 위 판매 경쟁력,유진투자증권,170000.0,Buy,91453
2026-04-27,"시장 리스크 상쇄할 경쟁력 확인, 미래 사업 ..",한화투자증권,245000.0,Buy,92024
2026-04-27,외생변수에 대한 높은 방어력 확인,DS투자증권,210000.0,매수,92019
2026-04-27,"1Q26 Review: 시장보다 강한 수요, 주가보다 ..",교보증권,210000.0,Buy,92016
2026-04-27,"HEV로 실적을 지키고, SDV와 로보틱스로 밸류..",하나증권,210000.0,Buy,91999
2026-04-27,1Q26 Review: ASP/글로벌 시장 점유율 상승,유진투자증권,300000.0,Buy,91988
2026-04-27,매력적인 투자처,대신증권,240000.0,Buy,91985
2026-04-27,"1Q26 리뷰: 가격믹스 긍정적, 전기차 주목",미래에셋증권,200000.0,매수,91967
2026-04-27,각종 파고를 견디는 제조 경쟁력과 미래 프리..,신한투자증권,220000.0,매수,91963
2026-04-27,신차 효과로 26.2Q의 리스크를 최소화,iM증권,240000.0,Buy,91943
2026-04-27,공격적인 BEV 라인업 전개의 후폭풍,키움증권,175000.0,OutPerform,91940
2026-05-14,매력적인 모범생,대신증권,240000.0,Buy,92925
2026-06-18,실적에서 기대감으로,한화투자증권,290000.0,Buy,93596
2026-06-30,"실적이 끌고, 현대모비스가 밀고",삼성증권,240000.0,Buy,93751
2026-07-06,"신차 경쟁력 입증, 이제는 가치 재조명",한화투자증권,290000.0,Buy,93915
2026-07-09,흔들리지 않는 편안함,신한투자증권,240000.0,매수,94009
2026-07-10,"2Q26 Preview: 앞서 가는 실적, 뒤따라갈 주..",유진투자증권,250000.0,Buy,94054
2026-07-10,높아진 BEV Mix가 단기 손익 부담으로,키움증권,205000.0,Buy,94045
2026-07-14,"2Q26 프리뷰: 양호한 실적, 뛰어난 xEV 경쟁..",미래에셋증권,240000.0,매수,94124
